System Type,Literature Name,Name1,Selection Method,Confirmation Method,z1,z1_type,RA1,Dec1,Equinox,Coordinate_waveband1,Coordinate_Source1,Brightness1,Brightness_band1,Brightness_type1,Name2,z2,z2_type,RA2,Dec2,Equinox,Coordinate_waveband2,Coordinate_Source2,Brightness2,Brightness_band2,Brightness_type2,Sep,Sep(kpc),Paper(s),BibCode(s),DOI(s),Notes

Dual AGN,Mrk 739,Mrk 739W,Hard X-ray Selection,X-ray Imaging,0.02985,spec,11:36:28.93,+21:35:46.45,J2000,Optical,SDSS,,,,Mrk 739E,0.02985,spec,11:36:29.330,+21:35:45.44,Infrared,Simbad,,,5.8,3.4,Koss+2011,2011ApJ...735L..42K,https://doi.org/10.1088/2041-8205/735/2/L42,Coordinates not listed in Koss+2011 and coordinates ; coordinates for W come from SDSS navigate and coordinates for E come from Simbad

Dual AGN,SDSS J0117+0020AB,SDSS J0117+0020A,Optical Spectroscopy,Optical Spectroscopy,0.61142,spec,,,,,,−22.38,V,mag,J0117+0020B,0.61341,spec,,,,,−24.65,V,mag,44,300,Farina+2011,2011MNRAS.415.3163F,https://doi.org/10.1111/j.1365-2966.2011.18931.x,Coordinates not provided by Farina+
Dual AGN,SDSS J0747+4318AB,SDSS J0747+4318A,Optical Spectroscopy,Optical Spectroscopy,0.50108,spec,,,,,,−22.76,V,mag,J0747+4318B,0.50174,spec,,,,,−22.61,V,mag,9,56,Farina+2011,2011MNRAS.415.3163F,https://doi.org/10.1111/j.1365-2966.2011.18931.x,Coordinates not provided by Farina+
Dual AGN,SDSS J0824+2357AB,SDSS J0824+2357A,Optical Spectroscopy,Optical Spectroscopy,0.53527,spec,,,,,,−23.19,V,mag,J0824+2357B,0.53678,spec,,,,,−23.19,V,mag,15,94,Farina+2011,2011MNRAS.415.3163F,https://doi.org/10.1111/j.1365-2966.2011.18931.x,Coordinates not provided by Farina+
Dual AGN,SDSS J0845+0711AB,SDSS J0845+0711A,Optical Spectroscopy,Optical Spectroscopy,0.53509,spec,,,,,,−23.48,V,mag,J0845+0711B,0.53754,spec,,,,,−23.20,V,mag,62,393,Farina+2011,2011MNRAS.415.3163F,https://doi.org/10.1111/j.1365-2966.2011.18931.x,Coordinates not provided by Farina+
Dual AGN,SDSS J0856+5111AB,SDSS J0856+5111A,Optical Spectroscopy,Optical Spectroscopy,0.54322,spec,,,,,,−22.81,V,mag,J0856+5111B,0.54239,spec,,,,,−23.59,V,mag,22,139,Farina+2011,2011MNRAS.415.3163F,https://doi.org/10.1111/j.1365-2966.2011.18931.x,Coordinates not provided by Farina+
Dual AGN,SDSS J1249+4719AB,SDSS J1249+4719A,Optical Spectroscopy,Optical Spectroscopy,0.43861,spec,,,,,,−23.09,V,mag,J1249+4719B,0.43859,spec,,,,,−22.63,V,mag,79,446,Farina+2011,2011MNRAS.415.3163F,https://doi.org/10.1111/j.1365-2966.2011.18931.x,Coordinates not provided by Farina+

Dual AGN Candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,Fabbiano+2011,2011Natur.477..431F,https://doi.org/10.1038/nature10364,Unlikely a dual AGN based on analysis by Koss+

Dual AGN,SDSS J150243.1+111557,SDSS J1502+1115p,Double-peaked Optical Selection,EVLA Radio Imaging,0.39,spec,15:02:43.088,+11:15:57.42,J2000,8.5 GHz,EVLA,0.61,8.5 GHz,Fnu mJy,SDSS J1502+1115s,0.39,spec,15:02:43.179,+11:15:57.07,8.5 GHz,EVLA,1.28,8.5 GHz,Fnu mJy,1.4,7.4,Fu+2011,2011ApJ...740L..44F,https://doi.org/10.1088/2041-8205/740/2/L44,

Dual AGN Candidate,J1629+4037,J1629+4037NW,Optical Spectroscopy / Optical Imaging,Optical Spectroscopy,0.029,spec,16:29:57.5,+40:37:50.8,J2000,Optical,SDSS,,,,J1629+4037SE,0.029,spec,16:29:58.1,+40:37:42.9,Optical,SDSS,,,,0.165/60,5.7,Teng+2012,2012ApJ...753..165T,https://doi.org/10.1088/0004-637X/753/2/165,Redshifts are the the same
Dual AGN,J1107+6506,J1107+6506N,Optical Spectroscopy / Optical Imaging,Optical Spectroscopy / X-ray Imaging,0.033,spec,11:07:13.3,+65:06:06.5,J2000,Optical,SDSS,,,,J1107+6506S,0.033,spec,11:07:13.5,+65:05:53.2,Optical,SDSS,,,,0.225/60,8.8,Teng+2012,2012ApJ...753..165T,https://doi.org/10.1088/0004-637X/753/2/165,Redshifts are the the same
Dual AGN Candidate,J1352+1429,J1352+1429E,Optical Spectroscopy / Optical Imaging,Optical Spectroscopy,0.041,spec,13:52:26.7,+14:29:27.2,J2000,Optical,SDSS,,,,J1352+1429W,0.041,spec,13:52:25.7,+14:29:19.3,Optical,SDSS,,,,0.281/60,13.5,Teng+2012,2012ApJ...753..165T,https://doi.org/10.1088/0004-637X/753/2/165,Redshifts are the the same

IRAS 05589+2828,,,,,,,,,,,,,,,,,,,,,,,,,,,Koss+2012,2012ApJ...746L..22K,https://doi.org/10.1088/2041-8205/746/2/L22,
IRAS 03219+4031,,,,,,,,,,,,,,,,,,,,,,,,,,,Koss+2012,2012ApJ...746L..22K,https://doi.org/10.1088/2041-8205/746/2/L22,
UGC 11185,,,,,,,,,,,,,,,,,,,,,,,,,,,Koss+2012,2012ApJ...746L..22K,https://doi.org/10.1088/2041-8205/746/2/L22,
UGC 8327,,,,,,,,,,,,,,,,,,,,,,,,,,,Koss+2012,2012ApJ...746L..22K,https://doi.org/10.1088/2041-8205/746/2/L22,
Mrk 268,,,,,,,,,,,,,,,,,,,,,,,,,,,Koss+2012,2012ApJ...746L..22K,https://doi.org/10.1088/2041-8205/746/2/L22,
NGC 7679,,,,,,,,,,,,,,,,,,,,,,,,,,,Koss+2012,2012ApJ...746L..22K,https://doi.org/10.1088/2041-8205/746/2/L22,
M106,,,,,,,,,,,,,,,,,,,,,,,,,,,Koss+2012,2012ApJ...746L..22K,https://doi.org/10.1088/2041-8205/746/2/L22, Did someone look at this previously?
NGC 3227
NGC 835/NGC 833, Did someone mention this before?
NGC 2992, Did someone mention this before?
NGC 1052
NGC 835/NGC 839, Did someone mention this before?
MCG +04-48-002,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter+2008 ; Koss+2012 ; Koss+2016,2008ApJ...674..686W ; 2012ApJ...746L..22K ; 2016ApJ...824L...4K,https://doi.org/10.1086/525274 ; https://doi.org/10.1088/2041-8205/746/2/L22 ; https://doi.org/10.3847/2041-8205/824/1/L4,Koss+2016 resolves both AGNs in NuSTAR imaging

Dual AGN,4C60.07,4C60.07 Radio Core,Serendipitous / HzRG Selected,Submillimeter Imaging / MIR Imaging / AKARI Spectroscopy,3.78,spec,05:12:55.147,+60:30:51.01,J2000,4.7 GHz,VLA,,,,4C60.07 B,3.78,spec,05:12:54.71,+60:30:48.8,890 micron,Submillimetre Array (SMA),7.83,890 micron,mJy (total),,,Ivison+2008 ; Sedgwick+2013,2008MNRAS.390.1117I ; 2013MNRAS.436..395S,https://doi.org/10.1111/j.1365-2966.2008.13811.x ; https://doi.org/10.1093/mnras/stt1572,Redshift listed at beginning of Ivison+2008 and comes from other papers.

Dual AGN Candidate,SDSS J142507.32+323137.4,J1425+3231,Double peaked Optical Emission Lines,,0.478,spec,14:25:07.32,+32:31:37.4,J2000,Optical,SDSS,,,,J1425+3231,0.478,spec,14:25:07.32,+32:31:37.4,J2000,Optical,SDSS,,,,,,Peng+2011,2011RAA....11..411P,https://doi.org/10.1088/1674-4527/11/4/004,No separations provided. Target does not appear to overlap with Smith+2010 sample.
 
Binary AGN Candidate,NGC 4151,NGC 4151,Periodicity,,0.003262,Simbad,12:10:32.5759813872,+39:24:21.063527532,J2000,Optical,Simbad,,,,NGC 4151,0.003262,Simbad,12:10:32.5759813872,+39:24:21.063527532,J2000,Optical,Simbad,,,,1.0e-3,,Bon+2012 ; Oknyanskij+2016,2012ApJ...759..118B ; 2016OAP....29...95O,https://doi.org/10.1088/0004-637X/759/2/118 ; https://doi.org/10.18524/1810-4215.2016.29.85058,Bon+ finds ~15.9 periodic variability in the line flux and line shapes and states that the derived radial velocity curves are consistent with orbital motion of a binary. Oknyanskij+ also claim to identify a period of ~16 years in the 110 year light curve.

Dual AGN Candidate,NGC 5515 (J141238.14+391836.5),NGC 5515 (J141238.14+391836.5),Color selection / Double Peaked Optical Spectroscopic Emission Lines,,0.02583,spec,14:12:38.14,+39:18:36.5,J2000,Optical,SDSS,13.78,g-band Petrosian mag,SDSS DR7,NGC 5515,0.02583,spec,14:12:38.14,+39:18:36.5,J2000,Optical,SDSS,13.78,g-band Petrosian mag,SDSS DR7,,,Benitez+2013 ; Gabanyi+2014,2013ApJ...763...36B ; 2014MNRAS.443.1509G,https://doi.org/10.1088/0004-637X/763/1/36 ; https://doi.org/10.1093/mnras/stu1234, Benitez+ classify NGC 5515 as a dual candidate based upon double peaked optical spectroscopic emission lines where the narrow line fluxes of each show Seyfert-like line ratios. Gabanyi+ show there is only a single radio source ruling out a double radio source but leaving open the possibility for a radio loud + radio quiet dual AGN system. Spec-z comes from Simbad. Benitez+ classifies this as a dual but morphology of the system implies it is either a sub=kpc dual or maybe a binary.
Dual AGN Candidate,Mrk 1469 (J121607.08+504930.0),Mrk 1469 (J121607.08+504930.0),Color selection / Double Peaked Optical Spectroscopic Emission Lines,,0.03104,spec,12:16:07.08,+50:49:30.0,J2000,Optical,SDSS,15.27,g-band Petrosian mag,SDSS DR7,Mrk 1469,0.03104,spec,12:16:07.08,+50:49:30.0,J2000,Optical,SDSS,15.27,g-band Petrosian mag,SDSS DR7,,,Benitez+2013,2013ApJ...763...36B,https://doi.org/10.1088/0004-637X/763/1/36, Benitez+ classifies Mrk 1469 as a dual AGN based upon double peaked optical spectroscopic emission lines where the narrow line fluxes of each show Seyfert-like line ratios. Spec-z comes from Simbad. Benitez+ classifies this as a dual but morphology of the system implies it is either a sub=kpc dual or maybe a binary.

Dual AGN,SDSS J132323.33−015941.9,J132323.33−015941.9,N/A,Optical Spectroscopy / Optical Imaging,0.35,spec,13:23:23.33,−01:59:41.9,J2000,Optical,SDSS,,,,J132323.33−015941.9,0.35,spec,13:23:23.33,−01:59:41.9,Optical,SDSS,,,,0.17,0.8,Woo+2014,2014MNRAS.437...32W,https://doi.org/10.1093/mnras/stt1846,Coordinates not provided by Woo+ beyond the SDSS designation;Names not provided by Woo+; no original selection method listed

Dual AGN,J0038+4128,J0038+4128N,Optical Spectroscopy / Optical Imaging,Optical Spectroscopy,0.07328,spec,00:38:33.05,+41:28:53.48,J2000,Optical (Fiber Position),LAMOST / HST,,,,J0038+4128S,0.07177,spec,00:38:33.12,+41:28:50.30,Optical (Fiber Position),LAMOST / HST,,,,3.44,4.7,Huang+2014 ; Zhang+2016,2014MNRAS.439.2927H ; 2016RAA....16...41Z,https://doi.org/10.1093/mnras/stu334 ; https://doi.org/10.1088/1674-4527/16/3/041, Zhang+ use new long slit spectroscopy (from the same observatory for both nuclei) to show the velocity difference is lower than what was found by Huang+; in this case Zhang+ found the difference to be roughly 150 km/s

Dual AGN,J001103.18+005927.2,J001103.18+005927.2,Optical Spectroscopy,Optical Spectroscopy / Optical Imaging,0.4865,spec,00:11:03.18,+00:59:27.2,J2000,Optical,SDSS,19.75,i,mag,J001103.48+010032.6,0.4864,spec,00:11:03.48,+01:00:32.6,Optical,SDSS,20.62,i,mag,652,390,Sandrinelli+2014,2014MNRAS.444.1835S,https://doi.org/10.1093/mnras/stu1526,
Dual AGN,J022610.98+003504.0,J022610.98+003504.0,Optical Spectroscopy,Optical Spectroscopy / Optical Imaging,0.4240,spec,02:26:10.98,+00:35:04.0,J2000,Optical,SDSS,19.54,i,mag,J022612.41+003402.2,0.4239,spec,02:26:12.41,+00:34:02.2,Optical,SDSS,19.09,i,mag,66.0,360,Sandrinelli+2014,2014MNRAS.444.1835S,https://doi.org/10.1093/mnras/stu1526,
Dual AGN,J074759.02+431805.3,J074759.02+431805.3,Optical Spectroscopy,Optical Spectroscopy / Optical Imaging,0.5011,spec,07:47:59.02,+43:18:05.3,J2000,Optical,SDSS,18.84,i,mag,J074759.65+431811.4,0.5017,spec,07:47:59.65,+43:18:11.4,Optical,SDSS,19.09,i,mag,8.9,60,Sandrinelli+2014,2014MNRAS.444.1835S,https://doi.org/10.1093/mnras/stu1526,
Dual AGN,J081801.47+205009.9,J081801.47+205009.9,Optical Spectroscopy,Optical Spectroscopy / Optical Imaging,0.2357,spec,08:18:01.47,+20:50:09.9,J2000,Optical,SDSS,17.45,i,mag,J081808.77+204910.1,0.2356,spec,08:18:08.77,+20:49:10.1,Optical,SDSS,18.81,i,mag,118.1,440,Sandrinelli+2014,2014MNRAS.444.1835S,https://doi.org/10.1093/mnras/stu1526,
Dual AGN,J082439.83+235720.3,J082439.83+235720.3,Optical Spectroscopy,Optical Spectroscopy / Optical Imaging,0.5353,spec,08:24:39.83,+23:57:20.3,J2000,Optical,SDSS,18.71,i,mag,J082440.61+235709.9,0.5368,spec,08:24:40.61,+23:57:09.9,Optical,SDSS,18.61,i,mag,15.5,90,Sandrinelli+2014,2014MNRAS.444.1835S,https://doi.org/10.1093/mnras/stu1526,
Dual AGN,J084541.18+071050.3,J084541.18+071050.3,Optical Spectroscopy,Optical Spectroscopy / Optical Imaging,0.5376,spec,08:45:41.18,+07:10:50.3,J2000,Optical,SDSS,18.73,i,mag,J084541.52+071152.3,0.5352,spec,08:45:41.52,+07:11:52.3,Optical,SDSS,18.60,i,mag,62.3,390,Sandrinelli+2014,2014MNRAS.444.1835S,https://doi.org/10.1093/mnras/stu1526,
Dual AGN,J085625.63+511137.0,J085625.63+511137.0,Optical Spectroscopy,Optical Spectroscopy / Optical Imaging,0.5420,spec,08:56:25.63,+51:11:37.0,J2000,Optical,SDSS,18.38,i,mag,J085626.71+511117.8,0.5432,spec,08:56:26.71,+51:11:17.8,Optical,SDSS,19.18,i,mag,22.5,140,Sandrinelli+2014,2014MNRAS.444.1835S,https://doi.org/10.1093/mnras/stu1526,
Dual AGN,J095137.01−004752.9,J095137.01−004752.9,Optical Spectroscopy,Optical Spectroscopy / Optical Imaging,0.6340,spec,09:51:37.01,−00:47:52.9,J2000,Optical,SDSS,20.23,i,mag,J095139.39−004828.7,0.6369,spec,09:51:39.39,−00:48:28.7,Optical,SDSS,20.02,i,mag,49.8,350,Sandrinelli+2014,2014MNRAS.444.1835S,https://doi.org/10.1093/mnras/stu1526,
Dual AGN,J113725.69+141101.3,J113725.69+141101.3,Optical Spectroscopy,Optical Spectroscopy / Optical Imaging,0.7358,spec,11:37:25.69,+14:11:01.3,J2000,Optical,SDSS,20.03,i,mag,J113726.12+141111.4,0.7372,spec,11:37:26.12,+14:11:11.4,Optical,SDSS,20.53,i,mag,12.4,90,Sandrinelli+2014,2014MNRAS.444.1835S,https://doi.org/10.1093/mnras/stu1526,
Dual AGN,J114603.49+334614.3,J114603.49+334614.3,Optical Spectroscopy,Optical Spectroscopy / Optical Imaging,0.7642,spec,11:46:03.49,+33:46:14.3,J2000,Optical,SDSS,20.11,i,mag,J114603.76+334551.9,0.7615,spec,11:46:03.76,+33:45:51.9,Optical,SDSS,19.23,i,mag,23.3,170,Sandrinelli+2014,2014MNRAS.444.1835S,https://doi.org/10.1093/mnras/stu1526,
Dual AGN,J124856.55+471827.7,J124856.55+471827.7,Optical Spectroscopy,Optical Spectroscopy / Optical Imaging,0.4386,spec,12:48:56.55,+47:18:27.7,J2000,Optical,SDSS,18.62,i,mag,J124903.33+471906.0,0.4386,spec,12:49:03.33,+47:19:06.0,Optical,SDSS,18.30,i,mag,79.4,450,Sandrinelli+2014,2014MNRAS.444.1835S,https://doi.org/10.1093/mnras/stu1526,
Dual AGN,J133046.35+373142.8,J133046.35+373142.8,Optical Spectroscopy,Optical Spectroscopy / Optical Imaging,0.8141,spec,13:30:46.35,+37:31:42.8,J2000,Optical,SDSS,19.32,i,mag,J133048.58+373146.6,0.8144,spec,13:30:48.58,+37:31:46.6,Optical,SDSS,19.82,i,mag,26.4,200,Sandrinelli+2014,2014MNRAS.444.1835S,https://doi.org/10.1093/mnras/stu1526,
Dual AGN,J155330.22+223010.2,J155330.22+223010.2,Optical Spectroscopy,Optical Spectroscopy / Optical Imaging,0.6413,spec,15:53:30.22,+22:30:10.2,J2000,Optical,SDSS,18.22,i,mag,J155330.55+223014.3,0.6422,spec,15:53:30.55,+22:30:14.3,Optical,SDSS,20.65,i,mag,5.9,40,Sandrinelli+2014,2014MNRAS.444.1835S,https://doi.org/10.1093/mnras/stu1526,
Dual AGN,J222901.08+031139.8,J222901.08+031139.8,Optical Spectroscopy,Optical Spectroscopy / Optical Imaging,0.8069,spec,22:29:01.08,+03:11:39.8,J2000,Optical,SDSS,21.69,i,mag,J222902.03+031024.7,0.8087,spec,22:29:02.03,+03:10:24.7,Optical,SDSS,19.88,i,mag,76.5,570,Sandrinelli+2014,2014MNRAS.444.1835S,https://doi.org/10.1093/mnras/stu1526,

Recoil Candidate (Unlikely),HVGC-1,HVGC-1,Optical Spectroscopy,N/A,187.72791,+12.68295,J2000,,,,,,HVGC-1,,,187.72791,+12.68295,,,,,,0,0,Caldwell+2014,2014ApJ...787L..11C,https://doi.org/10.1088/2041-8205/787/1/L11,Coordinates given in degrees;need to convert to hms

***********Need to read Nandi+2012 --> ,,,,,,,,,,,,,,,,,,,,,,,,,,,Nandi+2017,2017MNRAS.467L..56N,https://doi.org/10.1093/mnrasl/slw256,

Binary SMBH Candidate,PG 1553+113,PG 1553+113,Quasi-periodicity / Jet kinematics + Precession,,0.49,Danforth+2010,15:55:43.0440048528,+11:11:24.365649948,J2000,Optical,GAIA,,,,15:55:43.0440048528,+11:11:24.365649948,J2000,Optica,GAIA,,,,<1.e-3,0.005e-3,Ackermann+2015 ; Sobacchi+2017 ; Cavaliere+2017 ; Caproni+2017 ; Tavani+2018 ; Sandrinelli+2018 ; Munar-Adrover+2019,2015ApJ...813L..41A ; 2017MNRAS.465..161S ; 2017ApJ...836..220C ; 2017ApJ...851L..39C ; 2018ApJ...854...11T ; 2018A&A...615A.118S ; 2019RLSFN..30S.145M,https://doi.org/10.1088/2041-8205/813/2/L41 ; https://doi.org/10.1093/mnras/stw2684 ; https://doi.org/10.3847/1538-4357/836/2/220 ; https://doi.org/10.3847/2041-8213/aa9fea ; https://doi.org/10.3847/1538-4357/aaa3f4 ; https://doi.org/10.1051/0004-6361/201732550 ; https://doi.org/10.1007/s12210-019-00816-6,Redshift comes from Danforth+2010; Separations come from Ackermann+ ; Sobacchi+ provides model that explains variability in different wavebands. Tavani+ report ocurrence of a new peak in 2017 as expected from previous observations (with period of ~2.2yr) and argue in favor of the binary hypothesis. Sandrinelli+2018 also find statistically significant periodicity shortly after Tavani+ but I am not sure if they are using the latest data like Tavani+. CHECK. Cavaliere+ developed a model to describe dynamic events in blazars and specifically BL LACs; they show their model can procide a simple explanation for the recurrent but non-linear pattern of peaks and troughs in the light curves of PG 1553+113. Munar-Androver shows full view of fifth repetition of pattern again confirming repetition of the main peak as well as the lower intensity peaks before and after the dominant maxima. Caproni+ identify 7 jet components that recede ballistically from the core and their ejection is roughly coincident with previous gamma ray flares. They find that the jet prcesses with a period roughly equivalent with that derived via quasi-periodicities.

Binary AGN Candidate,Mrk 231,Mrk 231,Spectroscopic Modeling / Periodic Variability,,0.0422,spec (Yan+2015),12:56:14.2341182928,+56:52:25.238373852,J2000,Optical,,,,Mrk 231,0.0422,spec (Yan+2015),12:56:14.2341182928,+56:52:25.238373852,J2000,Optical,,,,<1e-3,,Yan+2015 ; Kovaˇcevi´c+2020,2015ApJ...809..117Y ; 2020MNRAS.494.4069K,https://doi.org/10.1088/0004-637X/809/2/117 ; https://doi.org/10.1093/mnras/staa737, Yan originally flagged as a binary based on UV-to-optical spectrum having unusual features that could be explained by a binary system and Kovacevic supposedly identified periodic variations in CRTS and ASAS-SN

Dual AGN,SDSS J140737.17+442856.2,X1 (Eastern),Mid-infrared Selection,Optical Spectroscopy / X-ray Imaging,0.14301,spec,211.90608,44.48200,J2000,X-rays 2-10keV,Chandra,,,,X2,0.14289,spec,211.90487,44.48227,X-ray 2-10keV,Chandra,,,,3.3,8.3,Ellison+2017,2017MNRAS.470L..49E,https://doi.org/10.1093/mnrasl/slx076,

Binary AGN Candidate,Mrk 622,,,,,,,,,,,,,,,,,,,,,,,,,,Benitez+2018,2018MNRAS.474L..56B,https://doi.org/10.1093/mnrasl/slx188,

,,,,,,,,,,,,,,,,,,,,,,,,,,,De Rosa+2018,2018MNRAS.480.1639D,https://doi.org/10.1093/mnras/sty1867,
,,,,,,,,,,,,,,,,,,,,,,,,,,,De Rosa+2018,2018MNRAS.480.1639D,https://doi.org/10.1093/mnras/sty1867,
,,,,,,,,,,,,,,,,,,,,,,,,,,,De Rosa+2018,2018MNRAS.480.1639D,https://doi.org/10.1093/mnras/sty1867,
,,,,,,,,,,,,,,,,,,,,,,,,,,,De Rosa+2018,2018MNRAS.480.1639D,https://doi.org/10.1093/mnras/sty1867,





###System Type,Literature Name,Name1,Selection Method,Confirmation Method,z1,z1_type,RA1,Dec1,Equinox,Coordinate_waveband1,Coordinate_Source1,Brightness1,Brightness_band1,Brightness_type1,Name2,z2,z2_type,RA2,Dec2,Coordinate_waveband2,Coordinate_Source2,Brightness2,Brightness_band2,Brightness_type2,Sep,Sep(kpc),Paper(s),BibCode(s),DOI(s),Notes





Binary AGN Candidate,J093201.60+031858.7,SDSSJ0932+0318,Double Peaked Optical Emission Lines,NA,0.4199,spec,09:32:01.60,+03:18:58.7,J2000,Optical,SDSS,,,,SDSSJ0932+0318,0.4199,spec,09:32:01.60,+03:18:58.7,Optical,SDSS,,,,NA,1.e-5,Barrows+2011,2011NewA...16..122B,https://doi.org/10.1016/j.newast.2010.08.004, Redshift comes from the barrow OIII emission line measured in Barrows+2011
Dual AGN Candidate,CXOXBJ142607.6+353351,CXOJ1426+35,Double Peaked Optical Emission Lines,NA,1.175,spec,14:26:07.6,+35:33:51,J2000,NA,NA,,,,CXOJ1426+35,1.175,spec,14:26:07.6,+35:33:51,,,,,,0.69,5.5,Barrows+2012,2012ApJ...744....7B,https://doi.org/10.1088/0004-637X/744/1/7, Separation measured by Barrows+ is 5.5kpc ; coordinates drawn from the name used by Barrows+ but need to check what waveband and insturment they come from
,,,,,,,,,,,,,,,,,,,,,,,,,,,Barrows+2013,,,


Dual AGN,SDSS J171544.05+600835.7,SDSS J171544.05+600835.7,Double-Peak Optical Emission Lines,,0.1569,spec,17:15:44.05,+60:08:35.7,J2000,Optical,SDSS,,,,SDSS J171544.05+600835.7,0.1569,spec,17:15:44.05,+60:08:35.7,Optical,SDSS,,,,0.68,,Comerford+2011,2011ApJ...737L..19C,https://doi.org/10.1088/2041-8205/737/1/L19,Individual redshifts not listed but velocity offset is listed as 350 km per s
--> This one has quite a few candidates ; probably easier to read in catalog file... ,,,,,,,,,,,,,,,,,,,,,,,,,,,Comerford+2012,,,
--> Double check this paper but seems to have only two candidates... ,,,,,,,,,,,,,,,,,,,,,,,,,,,Comerford+2013,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Comerford+,,,


Dual AGN,IRAS 20210+1121,I20210N,Serendipitous / X-ray Selected,X-ray Imaging and Spectroscopy,0.056,spec,20:23:25.04,+11:31:47.7,J2000,0.3-10 keV,XMM-Newton,,,,I20210S,0.056,spec,20:23:25.35,+11:31:30,0.3-10 keV,XMM-Newton,,,,,11,Piconcelli+2010,2010ApJ...722L.147P,https://doi.org/10.1088/2041-8205/722/2/L147,Pair of obscured AGNs with projected separations 11kpc


Dual AGN,J09527.62+255257.2,J0952+2552,Double-Peaked Optical Emission Lines,0.33810,spec,,,J2000,,,,,,J0952+2552,0.33974,spec,,,,,,,,,,1.0,,McGurk+2011,2011ApJ...738L...2M,https://doi.org/10.1088/2041-8205/738/1/L2,Coordinatesa are not listed in McGurk but check Fu+ and Rosario+ papers ; Redshifts are for the main and companion respectively ; Separation given in McGurk
--> Overlap with Fu+2011 and Rosario+2011 so double check those and make sure to cite


Binary AGN Candidate,PG 1302-2102,PG 1302-2102,Optical Periodicity,,0.2784,spec,,,J2000,,,,,,PG 1302-2102,0.2784,spec,,,,,,,,,0.01,Graham+2015a ; D'Orazio+2015 ; Charisi+2015 ; Kun+2015 ; Jun+2015 ; Mohan+2016 ; Liu+2018 ; Kovacevic+2019,2015Natur.518...74G ; 2015MNRAS.452.2540D ; 2015MNRAS.454L..21C ; 2015MNRAS.454.1290K ; 2015ApJ...814L..12J ; 2016MNRAS.463.1812M ; 2018ApJ...859L..12L ; 2019ApJ...871...32K,https://doi.org/10.1038/nature14143 ; https://doi:10.1093/mnras/stv1457 ; https://doi:10.1093/mnrasl/slv111 ; https://doi:10.1093/mnras/stv2049 ; https://doi:10.1088/2041-8205/814/1/L12 ; https://doi:10.1093/mnras/stw2154 ; https://doi:10.3847/2041-8213/aac2ed ; https://doi:10.3847/1538-4357/aaf731,Graham+2015 identified based on optical variability in CRTS. Physical separation is an upper limit. D'Orazio+2015 argue that the period is likely smaller by a factor of 3-8 times and could therefore be in the GW regime. Charisi+2015 search for secondary periods in the periodogram but find no secondary peaks (they state the current data would only allow the detection of a secondary peak if it was equal in amplitude to the primary peak). Charisi+2015 bring up that the false alarm probability needs to be assessed in the context of the full CRTS sample which has not yet been done (i.e. needs to account for look elsewhere effect). Kun+2015 identifies complex pc-to-kpc radio jet structures that could be compatible with the binary scenario envisaged by Graham+. Jun+2015 analyzed the 3.4 and 4.6 um light curves and revealed a time lag between the mid-IR and optical. MOhan+2016 develop a model formalism for the radio jet structure and propose an intense follow-up campaign. Kovacevic+2019 proposes a binary model in which a perturbation due to a cold spot is responsible for the result found by Liu+2018 and provides predictions on the variability for future observations. D'orazio+2017 (not cited here) develops IR model that reproduces (with some caveats) what was found by Jun+2015.
--> Need some coordinates and additional information here...


Dual AGN,LBQS 0302-0019,LBQS 0302-0019 (QSO),Serendipitous MUSE Imaging,MUSE Imaging and Spectroscopy,3.2859,spec,RA,DEC,J2000,MUSE Imaging,MUSE,,,,Jil,3.2859,spec,03:04:50.03,-00:08:12.5,MUSE Imaging,MUSE,,,,2.9,,Husemann+2018 ; Husemann+2018b ; Frey+2018 ,2018A&A...610L...7H ; 2018A&A...614L...2H ; 2018RNAAS...2...49F,https://doi.org/10.1051/0004-6361/201732457 ; https://doi.org/10.1051/0004-6361/201833363 ; https://doi.org/10.3847/2515-5172/aab9c0,Grab MUSE imaging wavelength range and grab coordinates to primary quasar. Second Husemann paper shows host galaxy of secondary AGN. Frey+2018 shows only the major QSO is detected in radio.

Binary AGN Candidate,PKS 2247-131,PKS 2247-131,Quasi-periodic oscillation,,0.22,spec,22:49:59.6125,-12:51:16.825,J2000,,,,,,PKS 2247–131,0.22,spec,22:49:59.6125,-12:51:16.825,J2000,,,,,,,,,Zhou+2018,2018NatCo...9.4599Z,https://doi.org/10.1038/s41467-018-07103-2,Coordinates listed in Zhou+ but source not specified. Redshift derived from spectroscopic observations.

Binary AGN Candidate,NGC7674 (Mrk 533),NGC7674 Eastern C1,N/A,N/A,0.029447,spec,23:27:56.70060,08:46:44.2120800,J2000,15 GHz,EVLA,0.9,mJy (total),15.4 GHz,NGC7674 C2 Western,0.029447,spec,23:27:56.70055s,08:46:44.2121300,J2000,15 GHz,EVLA,0.9,mJy (total),15.4 GHz,0.65e-3,0.35e-3,Kharb+2017,2017NatAs...1..727K,https://doi.org/10.1038/s41550-017-0256-4,spec-z comes from simbad

Binary AGN Candidate,KISSR 102,KISSR 102,,,,,,,,,,,,,,,,,,,,,,,,,Kharb+2020,2020ApJ...890...40K,https://doi.org/10.3847/1538-4357/ab6a09,

